workbook_row_index,observed_block_code,global_year,global_county,ti__unnamed_1561_level_1,ti__unnamed_1562_level_1,ti__unnamed_1563_level_1,ti__unnamed_1564_level_1,ti__unnamed_1565_level_1,ti__unnamed_1566_level_1
469,TI,2006.0,SE213 Kalmar,,,,,,
470,TI,2006.0,SE213 Kalmar,,,,,,
471,TI,2006.0,SE213 Kalmar,,,,,,
472,TI,2006.0,SE213 Kalmar,,,,,,
473,TI,2006.0,SE213 Kalmar,,,,,,
474,TI,2006.0,SE213 Kalmar,,,,,,
475,TI,2006.0,SE213 Kalmar,,,,,,
476,TI,2006.0,SE213 Kalmar,,,,,,
477,TI,2006.0,SE213 Kalmar,,,,,,
478,TI,2006.0,SE213 Kalmar,,,,,,
479,TI,2006.0,SE213 Kalmar,,,,,,
480,TI,2006.0,SE213 Kalmar,,,,,,
481,TI,2006.0,SE213 Kalmar,,,,,,
482,TI,2006.0,SE213 Kalmar,,,,,,
483,TI,2006.0,SE213 Kalmar,,,,,,
484,TI,2006.0,SE213 Kalmar,,,,,,
485,TI,2006.0,SE213 Kalmar,,,,,,
486,TI,2006.0,SE213 Kalmar,,,,,,
487,TI,2006.0,SE213 Kalmar,,,,,,
488,TI,2006.0,SE214 Gotland,,,,,,
489,TI,2006.0,SE214 Gotland,,,,,,
490,TI,2006.0,SE214 Gotland,,,,,,
491,TI,2006.0,SE214 Gotland,,,,,,
492,TI,2006.0,SE214 Gotland,,,,,,
493,TI,2006.0,SE214 Gotland,,,,,,
494,TI,2006.0,SE214 Gotland,,,,,,
495,TI,2006.0,SE214 Gotland,,,,,,
496,TI,2006.0,SE214 Gotland,,,,,,
497,TI,2006.0,SE214 Gotland,,,,,,
498,TI,2006.0,SE214 Gotland,,,,,,
499,TI,2006.0,SE214 Gotland,,,,,,
500,TI,2006.0,SE214 Gotland,,,,,,
501,TI,2006.0,SE214 Gotland,,,,,,
502,TI,2006.0,SE214 Gotland,,,,,,
503,TI,2006.0,SE214 Gotland,,,,,,
504,TI,2006.0,SE214 Gotland,,,,,,
505,TI,2006.0,SE214 Gotland,,,,,,
506,TI,2006.0,SE214 Gotland,,,,,,
507,TI,2006.0,SE214 Gotland,,,,,,
508,TI,2006.0,SE214 Gotland,,,,,,
509,TI,2006.0,SE214 Gotland,,,,,,
510,TI,2006.0,SE214 Gotland,,,,,,
511,TI,2006.0,SE214 Gotland,,,,,,
512,TI,2006.0,SE214 Gotland,,,,,,
513,TI,2006.0,SE214 Gotland,,,,,,
514,TI,2006.0,SE214 Gotland,,,,,,
515,TI,2006.0,SE214 Gotland,,,,,,
516,TI,2006.0,SE214 Gotland,,,,,,
517,TI,2006.0,SE214 Gotland,,,,,,
518,TI,2006.0,SE214 Gotland,,,,,,
519,TI,2006.0,SE214 Gotland,,,,,,
520,TI,2006.0,SE214 Gotland,,,,,,
521,TI,2006.0,SE214 Gotland,,,,,,
522,TI,2006.0,SE214 Gotland,,,,,,
523,TI,2006.0,SE214 Gotland,,,,,,
524,TI,2006.0,SE214 Gotland,,,,,,
525,TI,2006.0,SE214 Gotland,,,,,,
526,TI,2006.0,SE214 Gotland,,,,,,
527,TI,2006.0,SE214 Gotland,,,,,,
528,TI,2006.0,SE214 Gotland,,,,,,
529,TI,2006.0,SE214 Gotland,,,,,,
530,TI,2006.0,SE214 Gotland,,,,,,
531,TI,2006.0,SE214 Gotland,,,,,,
532,TI,2006.0,SE214 Gotland,,,,,,
533,TI,2006.0,SE214 Gotland,,,,,,
534,TI,2006.0,SE214 Gotland,,,,,,
535,TI,2006.0,SE214 Gotland,,,,,,
536,TI,2006.0,SE214 Gotland,,,,,,
537,TI,2006.0,SE214 Gotland,,,,,,
538,TI,2006.0,SE214 Gotland,,,,,,
539,TI,2006.0,SE214 Gotland,,,,,,
540,TI,2006.0,SE214 Gotland,,,,,,
541,TI,2006.0,SE214 Gotland,,,,,,
542,TI,2006.0,SE214 Gotland,,,,,,
543,TI,2006.0,SE214 Gotland,,,,,,
544,TI,2006.0,SE214 Gotland,,,,,,
545,TI,2006.0,SE214 Gotland,,,,,,
546,TI,2006.0,SE214 Gotland,,,,,,
547,TI,2006.0,SE214 Gotland,,,,,,
548,TI,2006.0,SE214 Gotland,,,,,,
549,TI,2006.0,SE214 Gotland,,,,,,
550,TI,2006.0,SE214 Gotland,,,,,,
551,TI,2006.0,SE214 Gotland,,,,,,
552,TI,2006.0,SE214 Gotland,,,,,,
553,TI,2006.0,SE214 Gotland,,,,,,
554,TI,2006.0,SE214 Gotland,,,,,,
555,TI,2006.0,SE214 Gotland,,,,,,
556,TI,2006.0,SE214 Gotland,,,,,,
557,TI,2006.0,SE214 Gotland,,,,,,
558,TI,2006.0,SE214 Gotland,,,,,,
559,TI,2006.0,SE214 Gotland,,,,,,
560,TI,2006.0,SE214 Gotland,,,,,,
561,TI,2006.0,SE214 Gotland,,,,,,
562,TI,2006.0,SE214 Gotland,,,,,,
563,TI,2006.0,SE214 Gotland,,,,,,
564,TI,2006.0,SE214 Gotland,,,,,,
565,TI,2006.0,SE214 Gotland,,,,,,
566,TI,2006.0,SE214 Gotland,,,,,,
567,TI,2006.0,SE214 Gotland,,,,,,
568,TI,2006.0,SE214 Gotland,,,,,,
569,TI,2006.0,SE214 Gotland,,,,,,
570,TI,2006.0,SE214 Gotland,,,,,,
571,TI,2006.0,SE214 Gotland,,,,,,
572,TI,2006.0,SE214 Gotland,,,,,,
573,TI,2006.0,SE214 Gotland,,,,,,
574,TI,2006.0,SE214 Gotland,,,,,,
575,TI,2006.0,SE214 Gotland,,,,,,
576,TI,2006.0,SE214 Gotland,,,,,,
577,TI,2006.0,SE214 Gotland,,,,,,
578,TI,2006.0,SE214 Gotland,,,,,,
579,TI,2006.0,SE214 Gotland,,,,,,
580,TI,2006.0,SE214 Gotland,,,,,,
581,TI,2006.0,SE214 Gotland,,,,,,
582,TI,2006.0,SE214 Gotland,,,,,,
583,TI,2006.0,SE214 Gotland,,,,,,
584,TI,2006.0,SE214 Gotland,,,,,,
585,TI,2006.0,SE214 Gotland,,,,,,
586,TI,2006.0,SE214 Gotland,,,,,,
587,TI,2006.0,SE214 Gotland,,,,,,
588,TI,2006.0,SE214 Gotland,,,,,,
589,TI,2006.0,SE214 Gotland,,,,,,
590,TI,2006.0,SE214 Gotland,,,,,,
591,TI,2006.0,SE214 Gotland,,,,,,
592,TI,2006.0,SE214 Gotland,,,,,,
593,TI,2006.0,SE214 Gotland,,,,,,
594,TI,2006.0,SE214 Gotland,,,,,,
595,TI,2006.0,SE214 Gotland,,,,,,
596,TI,2006.0,SE22 Sydsverige,,,,,,
597,TI,2006.0,SE221 Blekinge,,,,,,
598,TI,2006.0,SE221 Blekinge,,,,,,
599,TI,2006.0,SE221 Blekinge,,,,,,
600,TI,2006.0,SE221 Blekinge,,,,,,
601,TI,2006.0,SE221 Blekinge,,,,,,
602,TI,2006.0,SE221 Blekinge,,,,,,
603,TI,2006.0,SE221 Blekinge,,,,,,
604,TI,2006.0,SE221 Blekinge,,,,,,
605,TI,2006.0,SE221 Blekinge,,,,,,
606,TI,2006.0,SE221 Blekinge,,,,,,
607,TI,2006.0,SE221 Blekinge,,,,,,
608,TI,2006.0,SE221 Blekinge,,,,,,
609,TI,2006.0,SE221 Blekinge,,,,,,
610,TI,2006.0,SE221 Blekinge,,,,,,
611,TI,2006.0,SE221 Blekinge,,,,,,
612,TI,2006.0,SE221 Blekinge,,,,,,
613,TI,2006.0,SE221 Blekinge,,,,,,
614,TI,2006.0,SE221 Blekinge,,,,,,
615,TI,2006.0,SE221 Blekinge,,,,,,
616,TI,2006.0,SE221 Blekinge,,,,,,
617,TI,2006.0,SE221 Blekinge,,,,,,
618,TI,2006.0,SE221 Blekinge,,,,,,
619,TI,2006.0,SE221 Blekinge,,,,,,
620,TI,2006.0,SE221 Blekinge,,,,,,
621,TI,2006.0,SE221 Blekinge,,,,,,
622,TI,2006.0,SE221 Blekinge,,,,,,
623,TI,2006.0,SE221 Blekinge,,,,,,
624,TI,2006.0,SE221 Blekinge,,,,,,
625,TI,2006.0,SE221 Blekinge,,,,,,
626,TI,2006.0,SE221 Blekinge,,,,,,
627,TI,2006.0,SE221 Blekinge,,,,,,
628,TI,2006.0,SE221 Blekinge,,,,,,
629,TI,2006.0,SE221 Blekinge,,,,,,
630,TI,2006.0,SE221 Blekinge,,,,,,
631,TI,2006.0,SE221 Blekinge,,,,,,
632,TI,2006.0,SE221 Blekinge,,,,,,
633,TI,2006.0,SE221 Blekinge,,,,,,
634,TI,2006.0,SE221 Blekinge,,,,,,
635,TI,2006.0,SE221 Blekinge,,,,,,
636,TI,2006.0,SE221 Blekinge,,,,,,
637,TI,2006.0,SE221 Blekinge,,,,,,
638,TI,2006.0,SE221 Blekinge,,,,,,
639,TI,2006.0,SE221 Blekinge,,,,,,
640,TI,2006.0,SE221 Blekinge,,,,,,
641,TI,2006.0,SE221 Blekinge,,,,,,
642,TI,2006.0,SE221 Blekinge,,,,,,
643,TI,2006.0,SE221 Blekinge,,,,,,
644,TI,2006.0,SE221 Blekinge,,,,,,
645,TI,2006.0,SE221 Blekinge,,,,,,
646,TI,2006.0,SE221 Blekinge,,,,,,
647,TI,2006.0,SE221 Blekinge,,,,,,
648,TI,2006.0,SE221 Blekinge,,,,,,
649,TI,2006.0,SE221 Blekinge,,,,,,
650,TI,2006.0,SE221 Blekinge,,,,,,
651,TI,2006.0,SE221 Blekinge,,,,,,
652,TI,2006.0,SE221 Blekinge,,,,,,
653,TI,2006.0,SE221 Blekinge,,,,,,
654,TI,2006.0,SE221 Blekinge,,,,,,
655,TI,2006.0,SE221 Blekinge,,,,,,
656,TI,2006.0,SE221 Blekinge,,,,,,
657,TI,2006.0,SE224 Skåne,,,,,,
658,TI,2006.0,SE224 Skåne,,,,,,
659,TI,2006.0,SE224 Skåne,,,,,,
660,TI,2006.0,SE224 Skåne,,,,,,
661,TI,2006.0,SE224 Skåne,,,,,,
662,TI,2006.0,SE224 Skåne,,,,,,
663,TI,2006.0,SE224 Skåne,,,,,,
664,TI,2006.0,SE224 Skåne,,,,,,
665,TI,2006.0,SE224 Skåne,,,,,,
666,TI,2006.0,SE224 Skåne,,,,,,
667,TI,2006.0,SE224 Skåne,,,,,,
668,TI,2006.0,SE224 Skåne,,,,,,
669,TI,2006.0,SE224 Skåne,,,,,,
670,TI,2006.0,SE224 Skåne,,,,,,
671,TI,2006.0,SE224 Skåne,,,,,,
672,TI,2006.0,SE224 Skåne,,,,,,
673,TI,2006.0,SE224 Skåne,,,,,,
674,TI,2006.0,SE224 Skåne,,,,,,
675,TI,2006.0,SE224 Skåne,,,,,,
676,TI,2006.0,SE224 Skåne,,,,,,
677,TI,2006.0,SE224 Skåne,,,,,,
678,TI,2006.0,SE224 Skåne,,,,,,
679,TI,2006.0,SE224 Skåne,,,,,,
680,TI,2006.0,SE224 Skåne,,,,,,
681,TI,2006.0,SE224 Skåne,,,,,,
682,TI,2006.0,SE224 Skåne,,,,,,
683,TI,2006.0,SE224 Skåne,,,,,,
684,TI,2006.0,SE224 Skåne,,,,,,
685,TI,2006.0,SE224 Skåne,,,,,,
686,TI,2006.0,SE224 Skåne,,,,,,
687,TI,2006.0,SE224 Skåne,,,,,,
688,TI,2006.0,SE224 Skåne,,,,,,
689,TI,2006.0,SE224 Skåne,,,,,,
690,TI,2006.0,SE224 Skåne,,,,,,
691,TI,2006.0,SE224 Skåne,,,,,,
692,TI,2006.0,SE224 Skåne,,,,,,
693,TI,2006.0,SE224 Skåne,,,,,,
694,TI,2006.0,SE224 Skåne,,,,,,
695,TI,2006.0,SE224 Skåne,,,,,,
696,TI,2006.0,SE224 Skåne,,,,,,
697,TI,2006.0,SE224 Skåne,,,,,,
698,TI,2006.0,SE224 Skåne,,,,,,
699,TI,2006.0,SE224 Skåne,,,,,,
700,TI,2006.0,SE224 Skåne,,,,,,
701,TI,2006.0,SE224 Skåne,,,,,,
702,TI,2006.0,SE224 Skåne,,,,,,
703,TI,2006.0,SE224 Skåne,,,,,,
704,TI,2006.0,SE224 Skåne,,,,,,
705,TI,2006.0,SE224 Skåne,,,,,,
706,TI,2006.0,SE224 Skåne,,,,,,
707,TI,2006.0,SE224 Skåne,,,,,,
708,TI,2006.0,SE224 Skåne,,,,,,
709,TI,2006.0,SE224 Skåne,,,,,,
710,TI,2006.0,SE224 Skåne,,,,,,
711,TI,2006.0,SE224 Skåne,,,,,,
712,TI,2006.0,SE224 Skåne,,,,,,
713,TI,2006.0,SE224 Skåne,,,,,,
714,TI,2006.0,SE224 Skåne,,,,,,
715,TI,2006.0,SE224 Skåne,,,,,,
716,TI,2006.0,SE224 Skåne,,,,,,
717,TI,2006.0,SE224 Skåne,,,,,,
718,TI,2006.0,SE224 Skåne,,,,,,
719,TI,2006.0,SE224 Skåne,,,,,,
720,TI,2006.0,SE224 Skåne,,,,,,
721,TI,2006.0,SE224 Skåne,,,,,,
722,TI,2006.0,SE224 Skåne,,,,,,
723,TI,2006.0,SE224 Skåne,,,,,,
724,TI,2006.0,SE224 Skåne,,,,,,
725,TI,2006.0,SE224 Skåne,,,,,,
726,TI,2006.0,SE224 Skåne,,,,,,
727,TI,2006.0,SE224 Skåne,,,,,,
728,TI,2006.0,SE224 Skåne,,,,,,
729,TI,2006.0,SE224 Skåne,,,,,,
730,TI,2006.0,SE224 Skåne,,,,,,
731,TI,2006.0,SE224 Skåne,,,,,,
732,TI,2006.0,SE224 Skåne,,,,,,
733,TI,2006.0,SE224 Skåne,,,,,,
734,TI,2006.0,SE224 Skåne,,,,,,
735,TI,2006.0,SE224 Skåne,,,,,,
736,TI,2006.0,SE224 Skåne,,,,,,
737,TI,2006.0,SE224 Skåne,,,,,,
738,TI,2006.0,SE224 Skåne,,,,,,
739,TI,2006.0,SE224 Skåne,,,,,,
740,TI,2006.0,SE224 Skåne,,,,,,
741,TI,2006.0,SE224 Skåne,,,,,,
742,TI,2006.0,SE224 Skåne,,,,,,
743,TI,2006.0,SE224 Skåne,,,,,,
744,TI,2006.0,SE224 Skåne,,,,,,
745,TI,2006.0,SE224 Skåne,,,,,,
746,TI,2006.0,SE224 Skåne,,,,,,
747,TI,2006.0,SE224 Skåne,,,,,,
748,TI,2006.0,SE224 Skåne,,,,,,
749,TI,2006.0,SE224 Skåne,,,,,,
750,TI,2006.0,SE224 Skåne,,,,,,
751,TI,2006.0,SE224 Skåne,,,,,,
752,TI,2006.0,SE224 Skåne,,,,,,
753,TI,2006.0,SE224 Skåne,,,,,,
754,TI,2006.0,SE224 Skåne,,,,,,
755,TI,2006.0,SE224 Skåne,,,,,,
756,TI,2006.0,SE224 Skåne,,,,,,
757,TI,2006.0,SE224 Skåne,,,,,,
758,TI,2006.0,SE224 Skåne,,,,,,
759,TI,2006.0,SE224 Skåne,,,,,,
760,TI,2006.0,SE224 Skåne,,,,,,
761,TI,2006.0,SE224 Skåne,,,,,,
762,TI,2006.0,SE224 Skåne,,,,,,
763,TI,2006.0,SE224 Skåne,,,,,,
764,TI,2006.0,SE224 Skåne,,,,,,
765,TI,2006.0,SE224 Skåne,,,,,,
766,TI,2006.0,SE224 Skåne,,,,,,
767,TI,2006.0,SE224 Skåne,,,,,,
768,TI,2006.0,SE224 Skåne,,,,,,
769,TI,2006.0,SE224 Skåne,,,,,,
770,TI,2006.0,SE224 Skåne,,,,,,
771,TI,2006.0,SE224 Skåne,,,,,,
772,TI,2006.0,SE224 Skåne,,,,,,
773,TI,2006.0,SE224 Skåne,,,,,,
774,TI,2006.0,SE224 Skåne,,,,,,
775,TI,2006.0,SE224 Skåne,,,,,,
776,TI,2006.0,SE224 Skåne,,,,,,
777,TI,2006.0,SE224 Skåne,,,,,,
778,TI,2006.0,SE224 Skåne,,,,,,
779,TI,2006.0,SE224 Skåne,,,,,,
780,TI,2006.0,SE224 Skåne,,,,,,
781,TI,2006.0,SE224 Skåne,,,,,,
782,TI,2006.0,SE224 Skåne,,,,,,
783,TI,2006.0,SE224 Skåne,,,,,,
784,TI,2006.0,SE224 Skåne,,,,,,
785,TI,2006.0,SE23 Västsverige,,,,,,
786,TI,2006.0,SE231 Halland,,,,,,
787,TI,2006.0,SE232 Västra Götaland,,,,,,
788,TI,2006.0,SE232 Västra Götaland,,,,,,
789,TI,2006.0,SE232 Västra Götaland,,,,,,
790,TI,2006.0,SE232 Västra Götaland,,,,,,
791,TI,2006.0,SE232 Västra Götaland,,,,,,
792,TI,2006.0,SE232 Västra Götaland,,,,,,
793,TI,2006.0,SE232 Västra Götaland,,,,,,
794,TI,2006.0,SE232 Västra Götaland,,,,,,
795,TI,2006.0,SE232 Västra Götaland,,,,,,
796,TI,2006.0,SE232 Västra Götaland,,,,,,
797,TI,2006.0,SE232 Västra Götaland,,,,,,
798,TI,2006.0,SE232 Västra Götaland,,,,,,
799,TI,2006.0,SE232 Västra Götaland,,,,,,
800,TI,2006.0,SE232 Västra Götaland,,,,,,
801,TI,2006.0,SE232 Västra Götaland,,,,,,
802,TI,2006.0,SE232 Västra Götaland,,,,,,
803,TI,2006.0,SE232 Västra Götaland,,,,,,
804,TI,2006.0,SE232 Västra Götaland,,,,,,
805,TI,2006.0,SE232 Västra Götaland,,,,,,
806,TI,2006.0,SE232 Västra Götaland,,,,,,
807,TI,2006.0,SE232 Västra Götaland,,,,,,
808,TI,2006.0,SE232 Västra Götaland,,,,,,
809,TI,2006.0,SE232 Västra Götaland,,,,,,
810,TI,2006.0,SE232 Västra Götaland,,,,,,
811,TI,2006.0,SE232 Västra Götaland,,,,,,
812,TI,2006.0,SE232 Västra Götaland,,,,,,
813,TI,2006.0,SE232 Västra Götaland,,,,,,
814,TI,2006.0,SE232 Västra Götaland,,,,,,
815,TI,2006.0,SE232 Västra Götaland,,,,,,
816,TI,2006.0,SE232 Västra Götaland,,,,,,
817,TI,2006.0,SE232 Västra Götaland,,,,,,
818,TI,2006.0,SE232 Västra Götaland,,,,,,
819,TI,2006.0,SE232 Västra Götaland,,,,,,
820,TI,2006.0,SE232 Västra Götaland,,,,,,
821,TI,2006.0,SE232 Västra Götaland,,,,,,
822,TI,2006.0,SE232 Västra Götaland,,,,,,
823,TI,2006.0,SE232 Västra Götaland,,,,,,
824,TI,2006.0,SE232 Västra Götaland,,,,,,
825,TI,2006.0,SE232 Västra Götaland,,,,,,
826,TI,2006.0,SE232 Västra Götaland,,,,,,
827,TI,2006.0,SE232 Västra Götaland,,,,,,
828,TI,2006.0,SE232 Västra Götaland,,,,,,
829,TI,2006.0,SE232 Västra Götaland,,,,,,
830,TI,2006.0,SE232 Västra Götaland,,,,,,
831,TI,2006.0,SE232 Västra Götaland,,,,,,
832,TI,2006.0,SE232 Västra Götaland,,,,,,
833,TI,2006.0,SE232 Västra Götaland,,,,,,
834,TI,2006.0,SE232 Västra Götaland,,,,,,
835,TI,2006.0,SE232 Västra Götaland,,,,,,
836,TI,2006.0,SE232 Västra Götaland,,,,,,
837,TI,2006.0,SE232 Västra Götaland,,,,,,
838,TI,2006.0,SE232 Västra Götaland,,,,,,
839,TI,2006.0,SE232 Västra Götaland,,,,,,
840,TI,2006.0,SE232 Västra Götaland,,,,,,
841,TI,2006.0,SE232 Västra Götaland,,,,,,
842,TI,2006.0,SE232 Västra Götaland,,,,,,
843,TI,2006.0,SE232 Västra Götaland,,,,,,
844,TI,2006.0,SE232 Västra Götaland,,,,,,
845,TI,2006.0,SE232 Västra Götaland,,,,,,
846,TI,2006.0,SE232 Västra Götaland,,,,,,
847,TI,2006.0,SE232 Västra Götaland,,,,,,
848,TI,2006.0,SE232 Västra Götaland,,,,,,
849,TI,2006.0,SE232 Västra Götaland,,,,,,
850,TI,2006.0,SE232 Västra Götaland,,,,,,
851,TI,2006.0,SE232 Västra Götaland,,,,,,
852,TI,2006.0,SE232 Västra Götaland,,,,,,
853,TI,2006.0,SE232 Västra Götaland,,,,,,
854,TI,2006.0,SE232 Västra Götaland,,,,,,
855,TI,2006.0,SE232 Västra Götaland,,,,,,
856,TI,2006.0,SE232 Västra Götaland,,,,,,
857,TI,2006.0,SE232 Västra Götaland,,,,,,
858,TI,2006.0,SE232 Västra Götaland,,,,,,
859,TI,2006.0,SE232 Västra Götaland,,,,,,
860,TI,2006.0,SE232 Västra Götaland,,,,,,
861,TI,2006.0,SE232 Västra Götaland,,,,,,
862,TI,2006.0,SE232 Västra Götaland,,,,,,
863,TI,2006.0,SE232 Västra Götaland,,,,,,
864,TI,2006.0,SE232 Västra Götaland,,,,,,
865,TI,2006.0,SE232 Västra Götaland,,,,,,
866,TI,2006.0,SE232 Västra Götaland,,,,,,
867,TI,2006.0,SE232 Västra Götaland,,,,,,
868,TI,2006.0,SE232 Västra Götaland,,,,,,
869,TI,2006.0,SE232 Västra Götaland,,,,,,
870,TI,2006.0,SE232 Västra Götaland,,,,,,
871,TI,2006.0,SE232 Västra Götaland,,,,,,
872,TI,2006.0,SE232 Västra Götaland,,,,,,
873,TI,2006.0,SE232 Västra Götaland,,,,,,
874,TI,2006.0,SE232 Västra Götaland,,,,,,
875,TI,2006.0,SE232 Västra Götaland,,,,,,
876,TI,2006.0,SE232 Västra Götaland,,,,,,
877,TI,2006.0,SE31 Norra Mellansverige,,,,,,
878,TI,2006.0,SE311 Värmland,,,,,,
879,TI,2006.0,SE312 Dalarna,,,,,,
880,TI,2006.0,SE312 Dalarna,,,,,,
881,TI,2006.0,SE312 Dalarna,,,,,,
882,TI,2006.0,SE312 Dalarna,,,,,,
883,TI,2006.0,SE312 Dalarna,,,,,,
884,TI,2006.0,SE312 Dalarna,,,,,,
885,TI,2006.0,SE312 Dalarna,,,,,,
886,TI,2006.0,SE312 Dalarna,,,,,,
887,TI,2006.0,SE312 Dalarna,,,,,,
888,TI,2006.0,SE312 Dalarna,,,,,,
889,TI,2006.0,SE312 Dalarna,,,,,,
890,TI,2006.0,SE312 Dalarna,,,,,,
891,TI,2006.0,SE312 Dalarna,,,,,,
892,TI,2006.0,SE312 Dalarna,,,,,,
893,TI,2006.0,SE312 Dalarna,,,,,,
894,TI,2006.0,SE312 Dalarna,,,,,,
895,TI,2006.0,SE312 Dalarna,,,,,,
896,TI,2006.0,SE312 Dalarna,,,,,,
897,TI,2006.0,SE312 Dalarna,,,,,,
898,TI,2006.0,SE312 Dalarna,,,,,,
899,TI,2006.0,SE312 Dalarna,,,,,,
900,TI,2006.0,SE312 Dalarna,,,,,,
901,TI,2006.0,SE312 Dalarna,,,,,,
902,TI,2006.0,SE312 Dalarna,,,,,,
903,TI,2006.0,SE312 Dalarna,,,,,,
904,TI,2006.0,SE312 Dalarna,,,,,,
905,TI,2006.0,SE312 Dalarna,,,,,,
906,TI,2006.0,SE312 Dalarna,,,,,,
907,TI,2006.0,SE312 Dalarna,,,,,,
908,TI,2006.0,SE312 Dalarna,,,,,,
909,TI,2006.0,SE312 Dalarna,,,,,,
910,TI,2006.0,SE312 Dalarna,,,,,,
911,TI,2006.0,SE312 Dalarna,,,,,,
912,TI,2006.0,SE312 Dalarna,,,,,,
913,TI,2006.0,SE312 Dalarna,,,,,,
914,TI,2006.0,SE312 Dalarna,,,,,,
915,TI,2006.0,SE312 Dalarna,,,,,,
916,TI,2006.0,SE312 Dalarna,,,,,,
917,TI,2006.0,SE312 Dalarna,,,,,,
918,TI,2006.0,SE312 Dalarna,,,,,,
919,TI,2006.0,SE312 Dalarna,,,,,,
920,TI,2006.0,SE312 Dalarna,,,,,,
921,TI,2006.0,SE312 Dalarna,,,,,,
922,TI,2006.0,SE312 Dalarna,,,,,,
923,TI,2006.0,SE312 Dalarna,,,,,,
924,TI,2006.0,SE312 Dalarna,,,,,,
925,TI,2006.0,SE312 Dalarna,,,,,,
926,TI,2006.0,SE312 Dalarna,,,,,,
927,TI,2006.0,SE312 Dalarna,,,,,,
928,TI,2006.0,SE312 Dalarna,,,,,,
929,TI,2006.0,SE313 Gävleborg,,,,,,
930,TI,2006.0,SE32 Mellersta Norrland,,,,,,
931,TI,2006.0,SE321 Västernorrland,,,,,,
932,TI,2006.0,SE321 Västernorrland,,,,,,
933,TI,2006.0,SE321 Västernorrland,,,,,,
934,TI,2006.0,SE321 Västernorrland,,,,,,
935,TI,2006.0,SE321 Västernorrland,,,,,,
936,TI,2006.0,SE321 Västernorrland,,,,,,
937,TI,2006.0,SE321 Västernorrland,,,,,,
938,TI,2006.0,SE321 Västernorrland,,,,,,
939,TI,2006.0,SE321 Västernorrland,,,,,,
940,TI,2006.0,SE321 Västernorrland,,,,,,
941,TI,2006.0,SE321 Västernorrland,,,,,,
942,TI,2006.0,SE321 Västernorrland,,,,,,
943,TI,2006.0,SE321 Västernorrland,,,,,,
944,TI,2006.0,SE321 Västernorrland,,,,,,
945,TI,2006.0,SE321 Västernorrland,,,,,,
946,TI,2006.0,SE321 Västernorrland,,,,,,
947,TI,2006.0,SE321 Västernorrland,,,,,,
948,TI,2006.0,SE321 Västernorrland,,,,,,
949,TI,2006.0,SE321 Västernorrland,,,,,,
950,TI,2006.0,SE321 Västernorrland,,,,,,
951,TI,2006.0,SE321 Västernorrland,,,,,,
952,TI,2006.0,SE321 Västernorrland,,,,,,
953,TI,2006.0,SE321 Västernorrland,,,,,,
954,TI,2006.0,SE321 Västernorrland,,,,,,
955,TI,2006.0,SE321 Västernorrland,,,,,,
956,TI,2006.0,SE321 Västernorrland,,,,,,
957,TI,2006.0,SE321 Västernorrland,,,,,,
958,TI,2006.0,SE321 Västernorrland,,,,,,
959,TI,2006.0,SE321 Västernorrland,,,,,,
960,TI,2006.0,SE321 Västernorrland,,,,,,
961,TI,2006.0,SE321 Västernorrland,,,,,,
962,TI,2006.0,SE321 Västernorrland,,,,,,
963,TI,2006.0,SE321 Västernorrland,,,,,,
964,TI,2006.0,SE321 Västernorrland,,,,,,
965,TI,2006.0,SE321 Västernorrland,,,,,,
966,TI,2006.0,SE321 Västernorrland,,,,,,
967,TI,2006.0,SE321 Västernorrland,,,,,,
968,TI,2006.0,SE321 Västernorrland,,,,,,
969,TI,2006.0,SE321 Västernorrland,,,,,,
970,TI,2006.0,SE321 Västernorrland,,,,,,
971,TI,2006.0,SE321 Västernorrland,,,,,,
972,TI,2006.0,SE321 Västernorrland,,,,,,
973,TI,2006.0,SE321 Västernorrland,,,,,,
974,TI,2006.0,SE321 Västernorrland,,,,,,
975,TI,2006.0,SE321 Västernorrland,,,,,,
976,TI,2006.0,SE321 Västernorrland,,,,,,
977,TI,2006.0,SE321 Västernorrland,,,,,,
978,TI,2006.0,SE321 Västernorrland,,,,,,
979,TI,2006.0,SE321 Västernorrland,,,,,,
980,TI,2006.0,SE321 Västernorrland,,,,,,
981,TI,2006.0,SE321 Västernorrland,,,,,,
982,TI,2006.0,SE321 Västernorrland,,,,,,
983,TI,2006.0,SE321 Västernorrland,,,,,,
984,TI,2006.0,SE321 Västernorrland,,,,,,
985,TI,2006.0,SE321 Västernorrland,,,,,,
986,TI,2006.0,SE321 Västernorrland,,,,,,
987,TI,2006.0,SE321 Västernorrland,,,,,,
988,TI,2006.0,SE321 Västernorrland,,,,,,
989,TI,2006.0,SE321 Västernorrland,,,,,,
990,TI,2006.0,SE321 Västernorrland,,,,,,
991,TI,2006.0,SE321 Västernorrland,,,,,,
992,TI,2006.0,SE321 Västernorrland,,,,,,
993,TI,2006.0,SE321 Västernorrland,,,,,,
994,TI,2006.0,SE321 Västernorrland,,,,,,
995,TI,2006.0,SE321 Västernorrland,,,,,,
996,TI,2006.0,SE321 Västernorrland,,,,,,
997,TI,2006.0,SE321 Västernorrland,,,,,,
998,TI,2006.0,SE321 Västernorrland,,,,,,
999,TI,2006.0,SE321 Västernorrland,,,,,,
1000,TI,2006.0,SE321 Västernorrland,,,,,,
1001,TI,2006.0,SE321 Västernorrland,,,,,,
