column_index,flattened_name,first_level,second_level,observed_block_code,mapped_variable_code,is_global_key,is_year_like_subcolumn,period_year,period_label,codebook_match
823,rydgdp__unnamed_823_level_1,RYDGDP,Unnamed: 823_level_1,RYDGDP,RYDGDP,False,False,,,True
824,rydgdp__2019_2,RYDGDP,2019.2,RYDGDP,RYDGDP,False,True,2019.0,2019,True
825,rydgdp__2020_2,RYDGDP,2020.2,RYDGDP,RYDGDP,False,True,2020.0,2020,True
826,rydgdp__2021_2,RYDGDP,2021.2,RYDGDP,RYDGDP,False,True,2021.0,2021,True
827,rydgdp__2022_2,RYDGDP,2022.2,RYDGDP,RYDGDP,False,True,2022.0,2022,True
828,rydgdp__unnamed_828_level_1,RYDGDP,Unnamed: 828_level_1,RYDGDP,RYDGDP,False,False,,,True
829,rydgdp__unnamed_829_level_1,RYDGDP,Unnamed: 829_level_1,RYDGDP,RYDGDP,False,False,,,True
830,rydgdp__current_prices_million_sek,RYDGDP,"Current prices, million SEK",RYDGDP,RYDGDP,False,False,,,True
831,rydgdp__unnamed_831_level_1,RYDGDP,Unnamed: 831_level_1,RYDGDP,RYDGDP,False,False,,,True
832,rydgdp__unnamed_832_level_1,RYDGDP,Unnamed: 832_level_1,RYDGDP,RYDGDP,False,False,,,True
833,rydgdp__unnamed_833_level_1,RYDGDP,Unnamed: 833_level_1,RYDGDP,RYDGDP,False,False,,,True
834,rydgdp__unnamed_834_level_1,RYDGDP,Unnamed: 834_level_1,RYDGDP,RYDGDP,False,False,,,True
835,rydgdp__current_prices_thousand_sek_per_capita,RYDGDP,"Current prices, thousand SEK, per capita",RYDGDP,RYDGDP,False,False,,,True
836,rydgdp__unnamed_836_level_1,RYDGDP,Unnamed: 836_level_1,RYDGDP,RYDGDP,False,False,,,True
837,rydgdp__unnamed_837_level_1,RYDGDP,Unnamed: 837_level_1,RYDGDP,RYDGDP,False,False,,,True
838,rydgdp__unnamed_838_level_1,RYDGDP,Unnamed: 838_level_1,RYDGDP,RYDGDP,False,False,,,True
839,rydgdp__unnamed_839_level_1,RYDGDP,Unnamed: 839_level_1,RYDGDP,RYDGDP,False,False,,,True
840,rydgdp__unnamed_840_level_1,RYDGDP,Unnamed: 840_level_1,RYDGDP,RYDGDP,False,False,,,True
841,rydgdp__unnamed_841_level_1,RYDGDP,Unnamed: 841_level_1,RYDGDP,RYDGDP,False,False,,,True
842,rydgdp__2019_3,RYDGDP,2019.3,RYDGDP,RYDGDP,False,True,2019.0,2019,True
843,rydgdp__2020_3,RYDGDP,2020.3,RYDGDP,RYDGDP,False,True,2020.0,2020,True
844,rydgdp__2021_3,RYDGDP,2021.3,RYDGDP,RYDGDP,False,True,2021.0,2021,True
845,rydgdp__2022_3,RYDGDP,2022.3,RYDGDP,RYDGDP,False,True,2022.0,2022,True
846,rydgdp__unnamed_846_level_1,RYDGDP,Unnamed: 846_level_1,RYDGDP,RYDGDP,False,False,,,True
847,rydgdp__grdp_current_prices_million_sek,RYDGDP,"GRDP, current prices, million SEK",RYDGDP,RYDGDP,False,False,,,True
848,rydgdp__unnamed_848_level_1,RYDGDP,Unnamed: 848_level_1,RYDGDP,RYDGDP,False,False,,,True
849,rydgdp__unnamed_849_level_1,RYDGDP,Unnamed: 849_level_1,RYDGDP,RYDGDP,False,False,,,True
850,rydgdp__unnamed_850_level_1,RYDGDP,Unnamed: 850_level_1,RYDGDP,RYDGDP,False,False,,,True
851,rydgdp__grdp_per_capita_thousand_sek,RYDGDP,"GRDP, per capita, thousand SEK",RYDGDP,RYDGDP,False,False,,,True
852,rydgdp__unnamed_852_level_1,RYDGDP,Unnamed: 852_level_1,RYDGDP,RYDGDP,False,False,,,True
853,rydgdp__unnamed_853_level_1,RYDGDP,Unnamed: 853_level_1,RYDGDP,RYDGDP,False,False,,,True
854,rydgdp__unnamed_854_level_1,RYDGDP,Unnamed: 854_level_1,RYDGDP,RYDGDP,False,False,,,True
855,rydgdp__grdp_per_employed_current_prices_thousand_sek,RYDGDP,"GRDP, per employed, current prices, thousand SEK",RYDGDP,RYDGDP,False,False,,,True
856,rydgdp__unnamed_856_level_1,RYDGDP,Unnamed: 856_level_1,RYDGDP,RYDGDP,False,False,,,True
857,rydgdp__unnamed_857_level_1,RYDGDP,Unnamed: 857_level_1,RYDGDP,RYDGDP,False,False,,,True
858,rydgdp__unnamed_858_level_1,RYDGDP,Unnamed: 858_level_1,RYDGDP,RYDGDP,False,False,,,True
859,rydgdp__unnamed_859_level_1,RYDGDP,Unnamed: 859_level_1,RYDGDP,RYDGDP,False,False,,,True
860,rydgdp__grdp_current_prices_million_sek_1,RYDGDP,"GRDP, current prices, million SEK.1",RYDGDP,RYDGDP,False,False,,,True
861,rydgdp__unnamed_861_level_1,RYDGDP,Unnamed: 861_level_1,RYDGDP,RYDGDP,False,False,,,True
862,rydgdp__unnamed_862_level_1,RYDGDP,Unnamed: 862_level_1,RYDGDP,RYDGDP,False,False,,,True
863,rydgdp__unnamed_863_level_1,RYDGDP,Unnamed: 863_level_1,RYDGDP,RYDGDP,False,False,,,True
864,rydgdp__unnamed_864_level_1,RYDGDP,Unnamed: 864_level_1,RYDGDP,RYDGDP,False,False,,,True
865,rydgdp__grdp_annual_change_in_volume_percent,RYDGDP,"GRDP, annual change in volume, percent",RYDGDP,RYDGDP,False,False,,,True
866,rydgdp__unnamed_866_level_1,RYDGDP,Unnamed: 866_level_1,RYDGDP,RYDGDP,False,False,,,True
867,rydgdp__unnamed_867_level_1,RYDGDP,Unnamed: 867_level_1,RYDGDP,RYDGDP,False,False,,,True
868,rydgdp__unnamed_868_level_1,RYDGDP,Unnamed: 868_level_1,RYDGDP,RYDGDP,False,False,,,True
869,rydgdp__unnamed_869_level_1,RYDGDP,Unnamed: 869_level_1,RYDGDP,RYDGDP,False,False,,,True
870,rydgdp__grdp_per_capita_thousand_sek_1,RYDGDP,"GRDP, per capita, thousand SEK.1",RYDGDP,RYDGDP,False,False,,,True
871,rydgdp__unnamed_871_level_1,RYDGDP,Unnamed: 871_level_1,RYDGDP,RYDGDP,False,False,,,True
872,rydgdp__unnamed_872_level_1,RYDGDP,Unnamed: 872_level_1,RYDGDP,RYDGDP,False,False,,,True
873,rydgdp__unnamed_873_level_1,RYDGDP,Unnamed: 873_level_1,RYDGDP,RYDGDP,False,False,,,True
874,rydgdp__unnamed_874_level_1,RYDGDP,Unnamed: 874_level_1,RYDGDP,RYDGDP,False,False,,,True
875,rydgdp__grdp_per_employed_current_prices_thousand_sek_1,RYDGDP,"GRDP, per employed, current prices, thousand SEK.1",RYDGDP,RYDGDP,False,False,,,True
876,rydgdp__unnamed_876_level_1,RYDGDP,Unnamed: 876_level_1,RYDGDP,RYDGDP,False,False,,,True
877,rydgdp__unnamed_877_level_1,RYDGDP,Unnamed: 877_level_1,RYDGDP,RYDGDP,False,False,,,True
878,rydgdp__unnamed_878_level_1,RYDGDP,Unnamed: 878_level_1,RYDGDP,RYDGDP,False,False,,,True
879,rydgdp__unnamed_879_level_1,RYDGDP,Unnamed: 879_level_1,RYDGDP,RYDGDP,False,False,,,True
880,rydgdp__average_number_of_employed_thousand_of_persons,RYDGDP,"Average number of employed, thousand of persons",RYDGDP,RYDGDP,False,False,,,True
881,rydgdp__unnamed_881_level_1,RYDGDP,Unnamed: 881_level_1,RYDGDP,RYDGDP,False,False,,,True
882,rydgdp__unnamed_882_level_1,RYDGDP,Unnamed: 882_level_1,RYDGDP,RYDGDP,False,False,,,True
883,rydgdp__unnamed_883_level_1,RYDGDP,Unnamed: 883_level_1,RYDGDP,RYDGDP,False,False,,,True
884,rydgdp__unnamed_884_level_1,RYDGDP,Unnamed: 884_level_1,RYDGDP,RYDGDP,False,False,,,True
885,rydgdp__unnamed_885_level_1,RYDGDP,Unnamed: 885_level_1,RYDGDP,RYDGDP,False,False,,,True
886,rydgdp__grdp_current_prices_million_sek_2,RYDGDP,"GRDP, current prices, million SEK.2",RYDGDP,RYDGDP,False,False,,,True
887,rydgdp__unnamed_887_level_1,RYDGDP,Unnamed: 887_level_1,RYDGDP,RYDGDP,False,False,,,True
888,rydgdp__unnamed_888_level_1,RYDGDP,Unnamed: 888_level_1,RYDGDP,RYDGDP,False,False,,,True
889,rydgdp__unnamed_889_level_1,RYDGDP,Unnamed: 889_level_1,RYDGDP,RYDGDP,False,False,,,True
890,rydgdp__unnamed_890_level_1,RYDGDP,Unnamed: 890_level_1,RYDGDP,RYDGDP,False,False,,,True
891,rydgdp__grdp_annual_change_in_volume_percent_1,RYDGDP,"GRDP, annual change in volume, percent.1",RYDGDP,RYDGDP,False,False,,,True
892,rydgdp__unnamed_892_level_1,RYDGDP,Unnamed: 892_level_1,RYDGDP,RYDGDP,False,False,,,True
893,rydgdp__unnamed_893_level_1,RYDGDP,Unnamed: 893_level_1,RYDGDP,RYDGDP,False,False,,,True
894,rydgdp__unnamed_894_level_1,RYDGDP,Unnamed: 894_level_1,RYDGDP,RYDGDP,False,False,,,True
895,rydgdp__unnamed_895_level_1,RYDGDP,Unnamed: 895_level_1,RYDGDP,RYDGDP,False,False,,,True
896,rydgdp__grdp_per_capita_thousand_sek_2,RYDGDP,"GRDP, per capita, thousand SEK.2",RYDGDP,RYDGDP,False,False,,,True
897,rydgdp__unnamed_897_level_1,RYDGDP,Unnamed: 897_level_1,RYDGDP,RYDGDP,False,False,,,True
898,rydgdp__unnamed_898_level_1,RYDGDP,Unnamed: 898_level_1,RYDGDP,RYDGDP,False,False,,,True
899,rydgdp__unnamed_899_level_1,RYDGDP,Unnamed: 899_level_1,RYDGDP,RYDGDP,False,False,,,True
900,rydgdp__unnamed_900_level_1,RYDGDP,Unnamed: 900_level_1,RYDGDP,RYDGDP,False,False,,,True
901,rydgdp__grdp_per_employed_current_prices_thousand_sek_2,RYDGDP,"GRDP, per employed, current prices, thousand SEK.2",RYDGDP,RYDGDP,False,False,,,True
902,rydgdp__unnamed_902_level_1,RYDGDP,Unnamed: 902_level_1,RYDGDP,RYDGDP,False,False,,,True
903,rydgdp__unnamed_903_level_1,RYDGDP,Unnamed: 903_level_1,RYDGDP,RYDGDP,False,False,,,True
904,rydgdp__unnamed_904_level_1,RYDGDP,Unnamed: 904_level_1,RYDGDP,RYDGDP,False,False,,,True
905,rydgdp__unnamed_905_level_1,RYDGDP,Unnamed: 905_level_1,RYDGDP,RYDGDP,False,False,,,True
906,rydgdp__average_number_of_employed_thousand_of_persons_1,RYDGDP,"Average number of employed, thousand of persons.1",RYDGDP,RYDGDP,False,False,,,True
907,rydgdp__unnamed_907_level_1,RYDGDP,Unnamed: 907_level_1,RYDGDP,RYDGDP,False,False,,,True
908,rydgdp__unnamed_908_level_1,RYDGDP,Unnamed: 908_level_1,RYDGDP,RYDGDP,False,False,,,True
909,rydgdp__unnamed_909_level_1,RYDGDP,Unnamed: 909_level_1,RYDGDP,RYDGDP,False,False,,,True
910,rydgdp__unnamed_910_level_1,RYDGDP,Unnamed: 910_level_1,RYDGDP,RYDGDP,False,False,,,True
911,rydgdp__unnamed_911_level_1,RYDGDP,Unnamed: 911_level_1,RYDGDP,RYDGDP,False,False,,,True
912,rydgdp__unnamed_912_level_1,RYDGDP,Unnamed: 912_level_1,RYDGDP,RYDGDP,False,False,,,True
913,rydgdp__1995,RYDGDP,1995,RYDGDP,RYDGDP,False,True,1995.0,1995,True
914,rydgdp__1996,RYDGDP,1996,RYDGDP,RYDGDP,False,True,1996.0,1996,True
915,rydgdp__1997,RYDGDP,1997,RYDGDP,RYDGDP,False,True,1997.0,1997,True
916,rydgdp__1998,RYDGDP,1998,RYDGDP,RYDGDP,False,True,1998.0,1998,True
917,rydgdp__1999,RYDGDP,1999,RYDGDP,RYDGDP,False,True,1999.0,1999,True
918,rydgdp__2000,RYDGDP,2000,RYDGDP,RYDGDP,False,True,2000.0,2000,True
919,rydgdp__2001,RYDGDP,2001,RYDGDP,RYDGDP,False,True,2001.0,2001,True
920,rydgdp__2002,RYDGDP,2002,RYDGDP,RYDGDP,False,True,2002.0,2002,True
921,rydgdp__2003,RYDGDP,2003,RYDGDP,RYDGDP,False,True,2003.0,2003,True
922,rydgdp__2004,RYDGDP,2004,RYDGDP,RYDGDP,False,True,2004.0,2004,True
923,rydgdp__2005,RYDGDP,2005,RYDGDP,RYDGDP,False,True,2005.0,2005,True
924,rydgdp__2006,RYDGDP,2006,RYDGDP,RYDGDP,False,True,2006.0,2006,True
925,rydgdp__2007,RYDGDP,2007,RYDGDP,RYDGDP,False,True,2007.0,2007,True
926,rydgdp__2008,RYDGDP,2008,RYDGDP,RYDGDP,False,True,2008.0,2008,True
927,rydgdp__2009,RYDGDP,2009,RYDGDP,RYDGDP,False,True,2009.0,2009,True
928,rydgdp__2010,RYDGDP,2010,RYDGDP,RYDGDP,False,True,2010.0,2010,True
929,rydgdp__2011,RYDGDP,2011,RYDGDP,RYDGDP,False,True,2011.0,2011,True
930,rydgdp__2012,RYDGDP,2012,RYDGDP,RYDGDP,False,True,2012.0,2012,True
931,rydgdp__2013,RYDGDP,2013,RYDGDP,RYDGDP,False,True,2013.0,2013,True
932,rydgdp__2014,RYDGDP,2014,RYDGDP,RYDGDP,False,True,2014.0,2014,True
933,rydgdp__2015,RYDGDP,2015,RYDGDP,RYDGDP,False,True,2015.0,2015,True
934,rydgdp__2016,RYDGDP,2016,RYDGDP,RYDGDP,False,True,2016.0,2016,True
935,rydgdp__2017,RYDGDP,2017,RYDGDP,RYDGDP,False,True,2017.0,2017,True
936,rydgdp__2018,RYDGDP,2018,RYDGDP,RYDGDP,False,True,2018.0,2018,True
937,rydgdp__2019_4,RYDGDP,2019.4,RYDGDP,RYDGDP,False,True,2019.0,2019,True
938,rydgdp__2020_4,RYDGDP,2020.4,RYDGDP,RYDGDP,False,True,2020.0,2020,True
939,rydgdp__2021_4,RYDGDP,2021.4,RYDGDP,RYDGDP,False,True,2021.0,2021,True
940,rydgdp__2022_4,RYDGDP,2022.4,RYDGDP,RYDGDP,False,True,2022.0,2022,True
941,rydgdp__2023_2,RYDGDP,2023.2,RYDGDP,RYDGDP,False,True,2023.0,2023,True
942,rydgdp__2024,RYDGDP,2024,RYDGDP,RYDGDP,False,True,2024.0,2024,True
943,prime__unnamed_943_level_1,PRIME,Unnamed: 943_level_1,PRIME,PRIME,False,False,,,True
944,prime__unnamed_944_level_1,PRIME,Unnamed: 944_level_1,PRIME,PRIME,False,False,,,True
945,prime__1998,PRIME,1998,PRIME,PRIME,False,True,1998.0,1998,True
946,prime__1999,PRIME,1999,PRIME,PRIME,False,True,1999.0,1999,True
947,prime__2000,PRIME,2000,PRIME,PRIME,False,True,2000.0,2000,True
948,prime__2001,PRIME,2001,PRIME,PRIME,False,True,2001.0,2001,True
949,prime__2002,PRIME,2002,PRIME,PRIME,False,True,2002.0,2002,True
950,prime__2003,PRIME,2003,PRIME,PRIME,False,True,2003.0,2003,True
951,prime__2004,PRIME,2004,PRIME,PRIME,False,True,2004.0,2004,True
952,prime__2005,PRIME,2005,PRIME,PRIME,False,True,2005.0,2005,True
953,prime__2006,PRIME,2006,PRIME,PRIME,False,True,2006.0,2006,True
954,prime__2007,PRIME,2007,PRIME,PRIME,False,True,2007.0,2007,True
955,prime__2008,PRIME,2008,PRIME,PRIME,False,True,2008.0,2008,True
956,prime__2009,PRIME,2009,PRIME,PRIME,False,True,2009.0,2009,True
957,prime__2010,PRIME,2010,PRIME,PRIME,False,True,2010.0,2010,True
958,prime__2011,PRIME,2011,PRIME,PRIME,False,True,2011.0,2011,True
959,prime__2012,PRIME,2012,PRIME,PRIME,False,True,2012.0,2012,True
960,prime__2013,PRIME,2013,PRIME,PRIME,False,True,2013.0,2013,True
961,prime__2014,PRIME,2014,PRIME,PRIME,False,True,2014.0,2014,True
962,prime__2015,PRIME,2015,PRIME,PRIME,False,True,2015.0,2015,True
963,prime__2016,PRIME,2016,PRIME,PRIME,False,True,2016.0,2016,True
964,prime__2017,PRIME,2017,PRIME,PRIME,False,True,2017.0,2017,True
965,prime__2018,PRIME,2018,PRIME,PRIME,False,True,2018.0,2018,True
966,prime__2019,PRIME,2019,PRIME,PRIME,False,True,2019.0,2019,True
967,prime__2020,PRIME,2020,PRIME,PRIME,False,True,2020.0,2020,True
968,prime__2021,PRIME,2021,PRIME,PRIME,False,True,2021.0,2021,True
969,prime__2022,PRIME,2022,PRIME,PRIME,False,True,2022.0,2022,True
970,prime__unnamed_970_level_1,PRIME,Unnamed: 970_level_1,PRIME,PRIME,False,False,,,True
971,prime,PRIME,,PRIME,PRIME,False,False,,,True
972,prime__nan_1,PRIME,nan.1,PRIME,PRIME,False,False,,,True
973,prime__nan_2,PRIME,nan.2,PRIME,PRIME,False,False,,,True
974,prime__nan_3,PRIME,nan.3,PRIME,PRIME,False,False,,,True
975,prime__nan_4,PRIME,nan.4,PRIME,PRIME,False,False,,,True
976,prime__nan_5,PRIME,nan.5,PRIME,PRIME,False,False,,,True
977,prime__nan_6,PRIME,nan.6,PRIME,PRIME,False,False,,,True
978,prime__nan_7,PRIME,nan.7,PRIME,PRIME,False,False,,,True
979,prime__nan_8,PRIME,nan.8,PRIME,PRIME,False,False,,,True
980,prime__nan_9,PRIME,nan.9,PRIME,PRIME,False,False,,,True
981,prime__nan_10,PRIME,nan.10,PRIME,PRIME,False,False,,,True
982,prime__nan_11,PRIME,nan.11,PRIME,PRIME,False,False,,,True
983,prime__nan_12,PRIME,nan.12,PRIME,PRIME,False,False,,,True
984,prime__nan_13,PRIME,nan.13,PRIME,PRIME,False,False,,,True
985,prime__nan_14,PRIME,nan.14,PRIME,PRIME,False,False,,,True
986,prime__nan_15,PRIME,nan.15,PRIME,PRIME,False,False,,,True
987,prime__nan_16,PRIME,nan.16,PRIME,PRIME,False,False,,,True
988,prime__nan_17,PRIME,nan.17,PRIME,PRIME,False,False,,,True
989,prime__nan_18,PRIME,nan.18,PRIME,PRIME,False,False,,,True
990,prime__nan_19,PRIME,nan.19,PRIME,PRIME,False,False,,,True
991,prime__nan_20,PRIME,nan.20,PRIME,PRIME,False,False,,,True
992,prime__nan_21,PRIME,nan.21,PRIME,PRIME,False,False,,,True
993,prime__nan_22,PRIME,nan.22,PRIME,PRIME,False,False,,,True
994,prime__nan_23,PRIME,nan.23,PRIME,PRIME,False,False,,,True
995,prime__nan_24,PRIME,nan.24,PRIME,PRIME,False,False,,,True
996,prime__nan_25,PRIME,nan.25,PRIME,PRIME,False,False,,,True
997,prime__nan_26,PRIME,nan.26,PRIME,PRIME,False,False,,,True
998,prime__nan_27,PRIME,nan.27,PRIME,PRIME,False,False,,,True
999,prime__nan_28,PRIME,nan.28,PRIME,PRIME,False,False,,,True
1000,prime__nan_29,PRIME,nan.29,PRIME,PRIME,False,False,,,True
1001,prime__nan_30,PRIME,nan.30,PRIME,PRIME,False,False,,,True
1002,prime__nan_31,PRIME,nan.31,PRIME,PRIME,False,False,,,True
1003,prime__nan_32,PRIME,nan.32,PRIME,PRIME,False,False,,,True
1004,prime__nan_33,PRIME,nan.33,PRIME,PRIME,False,False,,,True
1005,prime__nan_34,PRIME,nan.34,PRIME,PRIME,False,False,,,True
1006,prime__nan_35,PRIME,nan.35,PRIME,PRIME,False,False,,,True
1007,prime__nan_36,PRIME,nan.36,PRIME,PRIME,False,False,,,True
1008,prime__nan_37,PRIME,nan.37,PRIME,PRIME,False,False,,,True
1009,prime__nan_38,PRIME,nan.38,PRIME,PRIME,False,False,,,True
1010,prime__nan_39,PRIME,nan.39,PRIME,PRIME,False,False,,,True
1011,prime__nan_40,PRIME,nan.40,PRIME,PRIME,False,False,,,True
1012,prime__nan_41,PRIME,nan.41,PRIME,PRIME,False,False,,,True
1013,prime__nan_42,PRIME,nan.42,PRIME,PRIME,False,False,,,True
1014,prime__nan_43,PRIME,nan.43,PRIME,PRIME,False,False,,,True
1015,prime__nan_44,PRIME,nan.44,PRIME,PRIME,False,False,,,True
1016,prime__nan_45,PRIME,nan.45,PRIME,PRIME,False,False,,,True
1017,prime__nan_46,PRIME,nan.46,PRIME,PRIME,False,False,,,True
1018,prime__nan_47,PRIME,nan.47,PRIME,PRIME,False,False,,,True
1019,prime__nan_48,PRIME,nan.48,PRIME,PRIME,False,False,,,True
1020,prime__nan_49,PRIME,nan.49,PRIME,PRIME,False,False,,,True
1021,prime__nan_50,PRIME,nan.50,PRIME,PRIME,False,False,,,True
1022,prime__nan_51,PRIME,nan.51,PRIME,PRIME,False,False,,,True
1023,prime__nan_52,PRIME,nan.52,PRIME,PRIME,False,False,,,True
1024,prime__nan_53,PRIME,nan.53,PRIME,PRIME,False,False,,,True
1025,prime__nan_54,PRIME,nan.54,PRIME,PRIME,False,False,,,True
1026,prime__nan_55,PRIME,nan.55,PRIME,PRIME,False,False,,,True
1027,prime__nan_56,PRIME,nan.56,PRIME,PRIME,False,False,,,True
1028,prime__nan_57,PRIME,nan.57,PRIME,PRIME,False,False,,,True
1029,prime__nan_58,PRIME,nan.58,PRIME,PRIME,False,False,,,True
1030,prime__nan_59,PRIME,nan.59,PRIME,PRIME,False,False,,,True
1031,prime__nan_60,PRIME,nan.60,PRIME,PRIME,False,False,,,True
1032,prime__unnamed_1032_level_1,PRIME,Unnamed: 1032_level_1,PRIME,PRIME,False,False,,,True
1033,prime__unnamed_1033_level_1,PRIME,Unnamed: 1033_level_1,PRIME,PRIME,False,False,,,True
1034,prime__nan_61,PRIME,nan.61,PRIME,PRIME,False,False,,,True
1035,prime__nan_62,PRIME,nan.62,PRIME,PRIME,False,False,,,True
1036,prime__nan_63,PRIME,nan.63,PRIME,PRIME,False,False,,,True
1037,prime__nan_64,PRIME,nan.64,PRIME,PRIME,False,False,,,True
1038,prime__nan_65,PRIME,nan.65,PRIME,PRIME,False,False,,,True
1039,prime__nan_66,PRIME,nan.66,PRIME,PRIME,False,False,,,True
1040,prime__nan_67,PRIME,nan.67,PRIME,PRIME,False,False,,,True
1041,prime__nan_68,PRIME,nan.68,PRIME,PRIME,False,False,,,True
1042,prime__nan_69,PRIME,nan.69,PRIME,PRIME,False,False,,,True
1043,prime__nan_70,PRIME,nan.70,PRIME,PRIME,False,False,,,True
1044,prime__nan_71,PRIME,nan.71,PRIME,PRIME,False,False,,,True
1045,prime__nan_72,PRIME,nan.72,PRIME,PRIME,False,False,,,True
1046,prime__nan_73,PRIME,nan.73,PRIME,PRIME,False,False,,,True
1047,prime__nan_74,PRIME,nan.74,PRIME,PRIME,False,False,,,True
1048,prime__nan_75,PRIME,nan.75,PRIME,PRIME,False,False,,,True
1049,prime__nan_76,PRIME,nan.76,PRIME,PRIME,False,False,,,True
1050,prime__nan_77,PRIME,nan.77,PRIME,PRIME,False,False,,,True
1051,prime__nan_78,PRIME,nan.78,PRIME,PRIME,False,False,,,True
1052,prime__nan_79,PRIME,nan.79,PRIME,PRIME,False,False,,,True
1053,prime__nan_80,PRIME,nan.80,PRIME,PRIME,False,False,,,True
1054,prime__nan_81,PRIME,nan.81,PRIME,PRIME,False,False,,,True
1055,prime__nan_82,PRIME,nan.82,PRIME,PRIME,False,False,,,True
1056,prime__nan_83,PRIME,nan.83,PRIME,PRIME,False,False,,,True
1057,prime__nan_84,PRIME,nan.84,PRIME,PRIME,False,False,,,True
1058,prime__nan_85,PRIME,nan.85,PRIME,PRIME,False,False,,,True
1059,prime__nan_86,PRIME,nan.86,PRIME,PRIME,False,False,,,True
1060,prime__nan_87,PRIME,nan.87,PRIME,PRIME,False,False,,,True
1061,prime__nan_88,PRIME,nan.88,PRIME,PRIME,False,False,,,True
1062,prime__nan_89,PRIME,nan.89,PRIME,PRIME,False,False,,,True
1063,prime__nan_90,PRIME,nan.90,PRIME,PRIME,False,False,,,True
1064,prime__nan_91,PRIME,nan.91,PRIME,PRIME,False,False,,,True
1065,prime__nan_92,PRIME,nan.92,PRIME,PRIME,False,False,,,True
1066,prime__nan_93,PRIME,nan.93,PRIME,PRIME,False,False,,,True
1067,prime__nan_94,PRIME,nan.94,PRIME,PRIME,False,False,,,True
1068,prime__nan_95,PRIME,nan.95,PRIME,PRIME,False,False,,,True
1069,prime__nan_96,PRIME,nan.96,PRIME,PRIME,False,False,,,True
1070,prime__nan_97,PRIME,nan.97,PRIME,PRIME,False,False,,,True
1071,prime__nan_98,PRIME,nan.98,PRIME,PRIME,False,False,,,True
1072,prime__nan_99,PRIME,nan.99,PRIME,PRIME,False,False,,,True
1073,prime__nan_100,PRIME,nan.100,PRIME,PRIME,False,False,,,True
1074,prime__nan_101,PRIME,nan.101,PRIME,PRIME,False,False,,,True
1075,prime__nan_102,PRIME,nan.102,PRIME,PRIME,False,False,,,True
1076,prime__nan_103,PRIME,nan.103,PRIME,PRIME,False,False,,,True
1077,prime__nan_104,PRIME,nan.104,PRIME,PRIME,False,False,,,True
1078,prime__nan_105,PRIME,nan.105,PRIME,PRIME,False,False,,,True
1079,prime__nan_106,PRIME,nan.106,PRIME,PRIME,False,False,,,True
1080,prime__nan_107,PRIME,nan.107,PRIME,PRIME,False,False,,,True
1081,prime__nan_108,PRIME,nan.108,PRIME,PRIME,False,False,,,True
1082,prime__nan_109,PRIME,nan.109,PRIME,PRIME,False,False,,,True
1083,prime__nan_110,PRIME,nan.110,PRIME,PRIME,False,False,,,True
1084,prime__nan_111,PRIME,nan.111,PRIME,PRIME,False,False,,,True
1085,prime__nan_112,PRIME,nan.112,PRIME,PRIME,False,False,,,True
1086,prime__nan_113,PRIME,nan.113,PRIME,PRIME,False,False,,,True
1087,prime__nan_114,PRIME,nan.114,PRIME,PRIME,False,False,,,True
1088,prime__nan_115,PRIME,nan.115,PRIME,PRIME,False,False,,,True
1089,prime__nan_116,PRIME,nan.116,PRIME,PRIME,False,False,,,True
1090,prime__nan_117,PRIME,nan.117,PRIME,PRIME,False,False,,,True
1091,prime__nan_118,PRIME,nan.118,PRIME,PRIME,False,False,,,True
1092,prime__nan_119,PRIME,nan.119,PRIME,PRIME,False,False,,,True
1093,prime__nan_120,PRIME,nan.120,PRIME,PRIME,False,False,,,True
1094,prime__nan_121,PRIME,nan.121,PRIME,PRIME,False,False,,,True
1095,prime__unnamed_1095_level_1,PRIME,Unnamed: 1095_level_1,PRIME,PRIME,False,False,,,True
1096,prime__nan_122,PRIME,nan.122,PRIME,PRIME,False,False,,,True
1097,prime__nan_123,PRIME,nan.123,PRIME,PRIME,False,False,,,True
1098,prime__nan_124,PRIME,nan.124,PRIME,PRIME,False,False,,,True
1099,prime__nan_125,PRIME,nan.125,PRIME,PRIME,False,False,,,True
1100,prime__nan_126,PRIME,nan.126,PRIME,PRIME,False,False,,,True
1101,prime__nan_127,PRIME,nan.127,PRIME,PRIME,False,False,,,True
1102,prime__nan_128,PRIME,nan.128,PRIME,PRIME,False,False,,,True
1103,prime__nan_129,PRIME,nan.129,PRIME,PRIME,False,False,,,True
1104,prime__nan_130,PRIME,nan.130,PRIME,PRIME,False,False,,,True
1105,prime__nan_131,PRIME,nan.131,PRIME,PRIME,False,False,,,True
1106,prime__nan_132,PRIME,nan.132,PRIME,PRIME,False,False,,,True
1107,prime__nan_133,PRIME,nan.133,PRIME,PRIME,False,False,,,True
1108,prime__nan_134,PRIME,nan.134,PRIME,PRIME,False,False,,,True
1109,prime__nan_135,PRIME,nan.135,PRIME,PRIME,False,False,,,True
1110,prime__nan_136,PRIME,nan.136,PRIME,PRIME,False,False,,,True
1111,prime__nan_137,PRIME,nan.137,PRIME,PRIME,False,False,,,True
1112,prime__nan_138,PRIME,nan.138,PRIME,PRIME,False,False,,,True
1113,prime__nan_139,PRIME,nan.139,PRIME,PRIME,False,False,,,True
1114,prime__nan_140,PRIME,nan.140,PRIME,PRIME,False,False,,,True
1115,prime__nan_141,PRIME,nan.141,PRIME,PRIME,False,False,,,True
